Airway	d10	young "test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
Lymphatic_ECs	d21	young "104"	"Lamc2"	0.556504141763661	0.0883364420051347	0.0200134606386751	0.0524479053526062	104	"Airway, Alveolum"	"Airway, Alveolum"
Lymphatic_ECs	d21	young "105"	"Ccl5"	0.570238020341828	0.0909143184898142	0.0225913371233546	0.0524085573987686	105	"Lymphocytes"	""
Lymphatic_ECs	d21	young "106"	"Jam2"	0.560446681346333	0.0867210763328826	0.018398094966423	0.0520223709186212	106	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs, Vascular_ECs"
Lymphatic_ECs	d21	young "107"	"Lamb2"	0.558234245569884	0.0852554797044298	0.0169324983379702	0.0504959345819194	107	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Lymphatic_ECs	d21	young "108"	"Dusp18"	0.558943063856557	0.0880677393840545	0.0197447580175949	0.049954348143265	108	"Airway"	""
Lymphatic_ECs	d21	young "109"	"Hmgb2"	0.557798049701164	0.0912691288435581	0.0229461474770984	0.04872701674553	109	"Granulocytes, Lymphocytes, MNP"	""
Lymphatic_ECs	d21	young "110"	"Adam15"	0.55709552270106	0.0857446800144868	0.0174216986480271	0.0486704809983417	110	"Capillary_ECs, MNP, Vascular_ECs"	"Capillary_ECs, MNP"
Lymphatic_ECs	d21	young "111"	"Sema3b"	0.553298731257212	0.0845607531413285	0.0162377717748688	0.0477686216422606	111	"Alveolum"	"Alveolum"
Lymphatic_ECs	d21	young "112"	"Pdgfb"	0.56010275768061	0.091108152558618	0.0227851711921584	0.0476795374425735	112	"Capillary_ECs"	""
Lymphatic_ECs	d21	young "113"	"Flrt3"	0.563619586872181	0.0835033105739922	0.0151803292075326	0.0466415242096338	113	"Alveolum, Lymphatic_ECs"	"Alveolum"
Lymphatic_ECs	d21	young "114"	"Wnt5a"	0.555617070357552	0.0851159416145513	0.0167929602480916	0.0457044358944122	114	"Fibroblasts, Pericytes"	"Pericytes"
Lymphatic_ECs	d21	young "115"	"Cdh5"	0.556189577435254	0.0835158899259761	0.0151929085595165	0.0456981886788008	115	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
Lymphatic_ECs	d21	young "116"	"Bmp3"	0.547761350529517	0.084025990257769	0.0157030088913094	0.0448536880487777	116	"SMC"	""
Lymphatic_ECs	d21	young "117"	"Sema3c"	0.5509468386285	0.0844212053281743	0.0160982239617147	0.044752903283051	117	"Capillary_ECs, Mesothelium, Vascular_ECs"	""
Lymphatic_ECs	d21	young "118"	"Inhbb"	0.541442801719616	0.0844283239397113	0.0161053425732517	0.0437056113783096	118	"Airway, Capillary_ECs, Vascular_ECs"	"Capillary_ECs, Vascular_ECs"
Lymphatic_ECs	d21	young "119"	"Ptn"	0.566315403166615	0.0860132962761497	0.0176903149096901	0.0418939002804697	119	"Airway, Fibroblasts"	"Fibroblasts"
Lymphatic_ECs	d21	young "120"	"Inhba"	0.537118590751808	0.0826662812232307	0.0143432998567711	0.0387926587192613	120	"Fibroblasts, SMC"	"Fibroblasts"
Lymphatic_ECs	d21	young "121"	"Sema6d"	0.537279018559295	0.0835945108260818	0.0152715294596222	0.0369842327124113	121	"Capillary_ECs, Mesothelium, Pericytes, Vascular_ECs"	""
Lymphatic_ECs	d21	young "122"	"Bmp5"	0.54216629967495	0.0794995140101977	0.0111765326437381	0.0334774048576094	122	"Airway, Fibroblasts, Pericytes"	""
Lymphatic_ECs	d21	young "123"	"Flrt2"	0.537846282898187	0.0799564051191724	0.0116334237527128	0.0313508493753493	123	"Fibroblasts, Lymphatic_ECs, Mesothelium"	""
Lymphatic_ECs	d21	young "124"	"Thbs2"	0.550810527419522	0.0767397666162061	0.0084167852497465	0.0287060193820323	124	"Fibroblasts"	"Fibroblasts"
Lymphatic_ECs	d21	young "125"	"Calr"	0.571127188843454	0.0888765944094662	0.0205536130430065	0.0275628777496839	125	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum"
Lymphatic_ECs	d21	young "126"	"Lama2"	0.58398238439761	0.0902317306514863	0.0219087492850266	0.0273992179395663	126	"Fibroblasts, Pericytes"	""
Lymphatic_ECs	d21	young "127"	"Ptprm"	0.537744573765336	0.0774654325845683	0.00914245121810868	0.027015344489306	127	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
Lymphatic_ECs	d21	young "128"	"Tgfb2"	0.553203313410927	0.0842748565001612	0.0159518751337016	0.0259506958464008	128	"Alveolum, Fibroblasts, Mesothelium, Pericytes, SMC"	"Alveolum"
Lymphatic_ECs	d21	young "129"	"Crlf1"	0.527794904057883	0.0790254166077612	0.0107024352413015	0.0223798797193831	129	"Alveolum, Fibroblasts"	"Alveolum, Fibroblasts"
Lymphatic_ECs	d21	young "130"	"Itgal"	0.565167243367933	0.0857351388012951	0.0174121574348354	0.0205867256203068	130	"Granulocytes"	""
Lymphatic_ECs	d21	young "131"	"Cd24a"	0.564074656600609	0.0828397430703611	0.0145167617039015	0.0159124542289654	131	"Airway, Granulocytes, MNP"	""
Lymphatic_ECs	d21	young "132"	"App"	0.556062703156131	0.0796599237393776	0.011336942372918	0.002455150203032	132	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Lymphatic_ECs	d28	young "test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
Lymphatic_ECs	d28	young "1"	"Mapt"	0.597437174552881	0.0435586606130918	0.032586873779236	0.0686408326020143	1	"Capillary_ECs, Pericytes"	""
Lymphatic_ECs	d28	young "2"	"Vegfa"	0.642553769526841	0.0226742643838354	0.0117024775499796	0.0671671648377369	2	"Alveolum, Capillary_ECs, Vascular_ECs"	""
Lymphatic_ECs	d28	young "3"	"Tgfb1"	0.618944985284128	0.0241278320772071	0.0131560452433513	0.0637584508994852	3	"Lymphatic_ECs, MNP"	""
Lymphatic_ECs	d28	young "4"	"Hmgb1"	0.61486982114557	0.0442595763605043	0.0332877895266485	0.061802619878354	4	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Lymphatic_ECs	d28	young "5"	"Spp1"	0.60706361784017	0.0202232351029578	0.00925144826910198	0.0605461671687509	5	"Fibroblasts, MNP"	"Fibroblasts, MNP"
Lymphatic_ECs	d28	young "6"	"Fgf2"	0.599927552637538	0.0211631858775886	0.0101913990437328	0.059423562268896	6	"Fibroblasts, Mesothelium"	""
Lymphatic_ECs	d28	young "7"	"Bmp4"	0.62054788317863	0.0254392410802874	0.0144674542464316	0.0592580616100781	7	"Alveolum, Fibroblasts, Pericytes, Vascular_ECs"	""
Lymphatic_ECs	d28	young "8"	"Bmp6"	0.604192891102556	0.0225021758827259	0.0115303890488701	0.0591072548016827	8	"Capillary_ECs"	""
Lymphatic_ECs	d28	young "9"	"Trf"	0.584487208512558	0.0214963589776795	0.0105245721438237	0.0584937182274732	9	"Airway, Alveolum, Lymphatic_ECs, MNP, Mesothelium"	""
Lymphatic_ECs	d28	young "10"	"Ghrl"	0.612868462757531	0.0229424007967083	0.0119706139628525	0.0518497978218815	10	"Airway"	"Airway"
Lymphatic_ECs	d28	young "11"	"Dll4"	0.634385329409099	0.0190467081265616	0.00807492129270581	0.0501397607391619	11	"Vascular_ECs"	""
Lymphatic_ECs	d28	young "12"	"Pgf"	0.605388272583201	0.043629829763705	0.0326580429298492	0.0472376660059961	12	"Lymphatic_ECs, Pericytes, SMC"	""
Lymphatic_ECs	d28	young "13"	"Lgals3"	0.60735340729001	0.0193025033251599	0.00833071649130409	0.0436192747618362	13	"MNP"	""
Lymphatic_ECs	d28	young "14"	"Dll1"	0.63169572107766	0.017003188762148	0.00603140192829216	0.0421658458223468	14	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs"
Lymphatic_ECs	d28	young "15"	"Pdgfb"	0.603468417477922	0.0157017254381398	0.00472993860428403	0.0417149474178779	15	"Capillary_ECs"	""
Lymphatic_ECs	d28	young "16"	"Pik3cb"	0.600000000000009	0.0169864872141213	0.00601470038026546	0.0412119291181925	16	"MNP"	""
Lymphatic_ECs	d28	young "17"	"Copa"	0.641639121575731	0.0168526370687607	0.00588085023490488	0.0409901907268076	17	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, SMC, Vascular_ECs"	""
Lymphatic_ECs	d28	young "18"	"Angpt1"	0.619497396422915	0.018743583003204	0.00777179616934822	0.0407833368679657	18	"Fibroblasts, Pericytes, SMC"	""
Lymphatic_ECs	d28	young "19"	"Wnt4"	0.600434684174773	0.0436227910960042	0.0326510042621484	0.0406678506042647	19	"Airway, Pericytes"	""
Lymphatic_ECs	d28	young "20"	"Itgam"	0.623400498075622	0.0172305512456251	0.00625876441176934	0.0402771930918499	20	"Granulocytes, MNP"	""
Lymphatic_ECs	d28	young "21"	"Sema3e"	0.623907629612868	0.0174797796910073	0.00650799285715151	0.0397459301337293	21	"Airway"	""
Lymphatic_ECs	d28	young "22"	"Bdnf"	0.613140140366763	0.0162521463765921	0.00528035954273633	0.0390168985699833	22	"Mesothelium"	""
Lymphatic_ECs	d28	young "23"	"Tnc"	0.631894951324424	0.0174238346216054	0.00645204778774962	0.0385060697257031	23	"Fibroblasts, Lymphatic_ECs, Pericytes"	"Fibroblasts, Pericytes"
Lymphatic_ECs	d28	young "24"	"Inhbb"	0.602073805750508	0.0166629930308213	0.00569120619696548	0.0378577007118123	24	"Airway, Capillary_ECs, Vascular_ECs"	"Capillary_ECs, Vascular_ECs"
Lymphatic_ECs	d28	young "25"	"Gmfb"	0.629594747566226	0.0167768960536875	0.00580510921983167	0.0373645659037041	25	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Vascular_ECs"	""
Lymphatic_ECs	d28	young "26"	"Rps19"	0.621616481774962	0.0163372113254703	0.00536542449161454	0.0360379071572151	26	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Capillary_ECs"
Lymphatic_ECs	d28	young "27"	"Celsr1"	0.620855784469094	0.0156047858988982	0.00463299906504244	0.0355860249628673	27	"Airway"	""
Lymphatic_ECs	d28	young "28"	"Jag2"	0.599719266470458	0.0164852966009405	0.00551350976708468	0.0350838689870606	28	"Airway, Capillary_ECs, Vascular_ECs"	""
Lymphatic_ECs	d28	young "29"	"Vcam1"	0.615938419741901	0.0159111318185551	0.00493934498469932	0.0340376155681256	29	"Fibroblasts, Vascular_ECs"	""
Lymphatic_ECs	d28	young "30"	"Nid1"	0.601521394611726	0.0157074292384632	0.00473564240460739	0.0339552920358314	30	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, SMC, Vascular_ECs"	""
Lymphatic_ECs	d28	young "31"	"Vegfd"	0.606085578446906	0.0156483052512644	0.00467651841740864	0.0339268152658662	31	"Fibroblasts"	""
Lymphatic_ECs	d28	young "32"	"Ccl3"	0.6262531129726	0.0156857668784285	0.00471398004457271	0.0337982251595972	32	"Granulocytes"	"Granulocytes"
Lymphatic_ECs	d28	young "33"	"Col4a1"	0.614924156667421	0.0160217376164963	0.00504995078264048	0.0335790920918008	33	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, Fibroblasts, Mesothelium, Vascular_ECs"
Lymphatic_ECs	d28	young "34"	"Bmp3"	0.597853746887031	0.0161999376984689	0.00522815086461311	0.0330458891923962	34	"Fibroblasts, Mesothelium, SMC"	""
Lymphatic_ECs	d28	young "35"	"Bmp5"	0.622196060674666	0.0158478992383021	0.00487611240444629	0.033038977376459	35	"Airway, Fibroblasts, Pericytes"	""
Lymphatic_ECs	d28	young "36"	"Ocln"	0.604926420647502	0.0155963099620263	0.00462452312817049	0.032745865331078	36	"Airway"	""
Lymphatic_ECs	d28	young "37"	"Tgfb2"	0.641476115010178	0.0176860504398238	0.00671426360596799	0.0325704572421214	37	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
Lymphatic_ECs	d28	young "38"	"Edn1"	0.606565542223225	0.0171370325239675	0.00616524569011167	0.0322810940549851	38	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs"
Lymphatic_ECs	d28	young "39"	"Rtn4"	0.627484718134486	0.0163821533716013	0.00541036653774549	0.0322318645624845	39	"Airway, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Lymphatic_ECs	d28	young "40"	"Adam12"	0.609526828163912	0.0159475724698423	0.00497578563598653	0.0320728323772711	40	"Lymphatic_ECs"	""
Lymphatic_ECs	d28	young "41"	"Adam17"	0.631541770432426	0.0168529208886397	0.00588113405478392	0.0319335834690682	41	"MNP"	""
Lymphatic_ECs	d28	young "42"	"Itgb7"	0.614607199456645	0.0156588527561214	0.00468706592226558	0.0319204117676272	42	"Lymphocytes, MNP"	""
Lymphatic_ECs	d28	young "43"	"Grem1"	0.606565542223225	0.0155508432649205	0.00457905643106468	0.0317246264517012	43	"Fibroblasts"	"Fibroblasts"
Lymphatic_ECs	d28	young "44"	"Itga4"	0.615784469096667	0.0155236753462779	0.00455188851242209	0.0316554665722802	44	"Granulocytes, Lymphocytes, MNP"	""
Lymphatic_ECs	d28	young "45"	"Calm1"	0.625021507810734	0.01655127932939	0.00557949249553418	0.0312278124910461	45	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum"
Lymphatic_ECs	d28	young "46"	"Cdh1"	0.614516640253571	0.015522459060637	0.00455067222678125	0.0312053463088682	46	"Airway, Alveolum"	""
Lymphatic_ECs	d28	young "47"	"Mmp9"	0.614435136970804	0.0165143836613257	0.00554259682746994	0.0309734159674099	47	"Granulocytes"	""
Lymphatic_ECs	d28	young "48"	"Anxa1"	0.60725379216663	0.0165685563793123	0.00559676954545653	0.0307864758318697	48	"Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC"	"Alveolum"
Lymphatic_ECs	d28	young "49"	"Inhba"	0.584188363142397	0.0162877888838273	0.00531600204997153	0.0307527425702879	49	"Fibroblasts, SMC"	"Fibroblasts"
Lymphatic_ECs	d28	young "50"	"Itgb2"	0.59894045732398	0.0154371548056239	0.00446536797176808	0.0306415971756567	50	"Granulocytes, Lymphocytes, MNP"	""
Lymphatic_ECs	d28	young "51"	"Vegfc"	0.612216436495354	0.0153226576483925	0.00435087081453666	0.0305915393842758	51	"Vascular_ECs"	""
Lymphatic_ECs	d28	young "52"	"Vtn"	0.596594973964226	0.0154519875287764	0.00448020069492063	0.0304473396286651	52	"Pericytes"	""
Lymphatic_ECs	d28	young "53"	"Fbn1"	0.598659723794423	0.0148489692894543	0.00387718245559846	0.0302268839265741	53	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	"Pericytes"
Lymphatic_ECs	d28	young "54"	"Lamb2"	0.623663119764539	0.0147133938253256	0.00374160699146976	0.0301521138303255	54	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Lymphatic_ECs	d28	young "55"	"Aimp1"	0.607009282318316	0.0152932357969436	0.00432144896308775	0.0296820893400786	55	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Lymphatic_ECs	d28	young "56"	"Tnfsf13b"	0.599483812542452	0.0160443376012948	0.00507255076743905	0.0294480061798345	56	"Fibroblasts"	""
Lymphatic_ECs	d28	young "57"	"Arf1"	0.602906950418842	0.0160130436073744	0.00504125677351865	0.0294060439184069	57	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Lymphatic_ECs	d28	young "58"	"Ceacam1"	0.607860538827262	0.0150398282237261	0.00406804138987033	0.0291508739831311	58	"Alveolum, Capillary_ECs, Vascular_ECs"	""
Lymphatic_ECs	d28	young "59"	"Efna1"	0.6123703871406	0.0150387554756516	0.00406696864179576	0.0288873941942914	59	"Lymphatic_ECs"	""
Lymphatic_ECs	d28	young "60"	"C3"	0.5952999773602	0.0153347171670535	0.00436293033319774	0.0288155403088727	60	"Airway, Alveolum, Fibroblasts, Mesothelium"	""
Lymphatic_ECs	d28	young "61"	"Nenf"	0.599447588861225	0.0150832993082549	0.00411151247439915	0.0287451786226314	61	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Lymphatic_ECs	d28	young "62"	"Dsg2"	0.605379216662905	0.015082297353815	0.00411051051995921	0.028727764232729	62	"Airway"	""
Lymphatic_ECs	d28	young "63"	"Efnb2"	0.608603124292518	0.0148893023642338	0.00391751553037798	0.028645739896699	63	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
Lymphatic_ECs	d28	young "64"	"Tgfb3"	0.602626216889281	0.0157713760953193	0.00479958926146346	0.0284888686402127	64	"Fibroblasts, Lymphatic_ECs, Mesothelium, SMC"	""
Lymphatic_ECs	d28	young "65"	"Calm2"	0.617251528186557	0.0160873002516838	0.00511551341782803	0.028485834150353	65	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Granulocytes"
Lymphatic_ECs	d28	young "66"	"Sema3b"	0.599194023092597	0.0148261548512828	0.00385436801742695	0.02836288095523	66	"Alveolum"	""
Lymphatic_ECs	d28	young "67"	"Igf1"	0.590156214625306	0.0173085755870497	0.00633678875319389	0.0283505566256753	67	"Fibroblasts, MNP"	"Fibroblasts, MNP"
Lymphatic_ECs	d28	young "68"	"Sell"	0.602961285940685	0.0150491774262683	0.00407739059241254	0.0283454559132795	68	"Granulocytes, Lymphocytes"	""
Lymphatic_ECs	d28	young "69"	"Efnb1"	0.598822730359978	0.0146825507315161	0.0037107638976603	0.0282749462980547	69	"Capillary_ECs, Vascular_ECs"	""
Lymphatic_ECs	d28	young "70"	"F11r"	0.587828843106185	0.0149201099065804	0.00394832307272456	0.0282461729434635	70	"Airway, Alveolum, Capillary_ECs, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs"	""
Lymphatic_ECs	d28	young "71"	"Pcdh7"	0.602408874801902	0.0147928913311076	0.00382110449725178	0.0279986978385647	71	"Fibroblasts, Lymphatic_ECs, Mesothelium, SMC, Vascular_ECs"	"Fibroblasts"
Lymphatic_ECs	d28	young "72"	"Lamb1"	0.594285714285711	0.0142875777640441	0.00331579093018831	0.0279769078542938	72	"Airway, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes"	""
Lymphatic_ECs	d28	young "73"	"Itgb1"	0.605415440344124	0.0153455874261688	0.00437380059231303	0.0277261721080297	73	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, Pericytes"
Lymphatic_ECs	d28	young "74"	"Adam9"	0.596604029884546	0.015019020320867	0.00404723348701122	0.027626682786224	74	"Alveolum, Fibroblasts, MNP, SMC"	"Alveolum"
Lymphatic_ECs	d28	young "75"	"Ncam1"	0.593660855784472	0.0149031982124667	0.00393141137861085	0.0274848024054931	75	"Fibroblasts, Mesothelium, SMC"	""
Lymphatic_ECs	d28	young "76"	"Sema3f"	0.584152139461167	0.0146991481609501	0.00372736132709432	0.0272474658319169	76	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
Lymphatic_ECs	d28	young "77"	"Ccl17"	0.600181118406154	0.0151267820048426	0.00415499517098685	0.0272289186915309	77	"MNP"	"MNP"
Lymphatic_ECs	d28	young "78"	"Sema7a"	0.603866877971474	0.0150425117278187	0.00407072489396287	0.027063247810308	78	"Capillary_ECs, Lymphatic_ECs"	"Capillary_ECs"
Lymphatic_ECs	d28	young "79"	"Ccl5"	0.618628028073353	0.0156478493459991	0.00467606251214334	0.0267224863675958	79	"Lymphocytes"	""
Lymphatic_ECs	d28	young "80"	"Manf"	0.573085804844919	0.0141837010828477	0.00321191424899186	0.0266915550934581	80	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, SMC, Vascular_ECs"	""
Lymphatic_ECs	d28	young "81"	"App"	0.601892687344358	0.0168701368382003	0.00589835000434451	0.0266265478216204	81	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Lymphatic_ECs	d28	young "82"	"Plxnb2"	0.599927552637539	0.0149168662184334	0.0039450793845776	0.0266069312363347	82	"Airway, Alveolum, Fibroblasts, Mesothelium"	""
Lymphatic_ECs	d28	young "83"	"Osm"	0.59984604935475	0.0143857096079211	0.00341392277406534	0.0263579215972292	83	"Granulocytes"	""
Lymphatic_ECs	d28	young "84"	"Fn1"	0.602128141272362	0.0159013129104913	0.00492952607663548	0.0263489333266044	84	"Fibroblasts, MNP"	"Fibroblasts, MNP"
Lymphatic_ECs	d28	young "85"	"Hebp1"	0.581716096898354	0.0145961359249701	0.00362434909111435	0.0261918633146839	85	"MNP"	""
Lymphatic_ECs	d28	young "86"	"Reln"	0.597156441023327	0.0143210810655268	0.00334929423167095	0.0261432996977572	86	"Lymphatic_ECs"	""
Lymphatic_ECs	d28	young "87"	"Cxcl12"	0.621779488340508	0.0149736752916994	0.0040018884578436	0.0259058063479931	87	"Capillary_ECs, Fibroblasts, SMC, Vascular_ECs"	"Capillary_ECs"
Lymphatic_ECs	d28	young "88"	"Pecam1"	0.587267376047092	0.0139876251487519	0.00301583831489614	0.0251999039580949	88	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
Lymphatic_ECs	d28	young "89"	"Cxcl16"	0.590446004075163	0.0146940674844115	0.00372228065055574	0.0251007821660048	89	"MNP"	"MNP"
Lymphatic_ECs	d28	young "90"	"Hsp90b1"	0.592302467738284	0.0146926488203372	0.00372086198648137	0.0249533652139981	90	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Lymphatic_ECs	d28	young "91"	"Ccl4"	0.599981888159384	0.0140469490843472	0.00307516225049139	0.0248149748406892	91	"Granulocytes"	"Granulocytes"
Lymphatic_ECs	d28	young "92"	"Npnt"	0.599203079012903	0.0145837868749895	0.00361200004113373	0.0247512233475133	92	"Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
Lymphatic_ECs	d28	young "93"	"Nampt"	0.592248132216431	0.0145724643029252	0.00360067746906936	0.0246281469598065	93	"Lymphatic_ECs, MNP, SMC"	"MNP"
Lymphatic_ECs	d28	young "94"	"Col18a1"	0.584523432193794	0.0138662160086545	0.00289442917479872	0.0244103449426584	94	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	"Pericytes"
Lymphatic_ECs	d28	young "95"	"Cdh5"	0.583771790808239	0.0140881859355537	0.0031163991016979	0.0241982570755661	95	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	"Lymphatic_ECs"
Lymphatic_ECs	d28	young "96"	"Vwf"	0.592166628933665	0.0151458275409666	0.00417404070711077	0.0239863433462777	96	"Capillary_ECs, Vascular_ECs"	""
Lymphatic_ECs	d28	young "97"	"Apln"	0.607851482906955	0.0432688772079689	0.0322970903741131	0.0239401868357974	97	"Capillary_ECs"	""
Lymphatic_ECs	d28	young "98"	"Npw"	0.584423817070413	0.0144658274099161	0.00349404057606035	0.0239041593929107	98	"Alveolum"	""
Lymphatic_ECs	d28	young "99"	"Pros1"	0.586551958342756	0.0139895390209567	0.00301775218710086	0.0237550376098657	99	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs"	""
Lymphatic_ECs	d28	young "100"	"Hspg2"	0.574743038261261	0.0140065740327271	0.00303478719887128	0.0236404319089182	100	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	""
Lymphatic_ECs	d28	young "101"	"Gpi1"	0.589812089653613	0.0150282653274059	0.0040564784935501	0.023624311986291	101	"Airway, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium"	""
