adjacency_matrix_expressed	d10	old Airway	Alveolum	MNP	Lymphocytes	Granulocytes	Fibroblasts	Pericytes	SMC	Mesothelium	Capillary_ECs	Vascular_ECs	Lymphatic_ECs
bleo_Pericytes	d3_reg_potential	old Edn1	0.446246019775433	0.012356191492148	-0.00268559123765705	-0.0219379356076451	106	Capillary_ECs, Vascular_ECs	
bleo_Pericytes	d3_reg_potential	old Plat	0.455840455840455	0.0126355410948609	-0.00240624163494414	-0.0220845909817341	107	Capillary_ECs, Fibroblasts, Pericytes, Vascular_ECs	
bleo_Pericytes	d3_reg_potential	old Trf	0.457662979721805	0.0126430165442529	-0.00239876618555208	-0.0227292955850142	108	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium	
bleo_Pericytes	d3_reg_potential	old Tgfb1	0.442433383609852	0.0124159697418731	-0.00262581298793195	-0.0231728515052941	109	Lymphatic_ECs, MNP	
bleo_Pericytes	d3_reg_potential	old Esam	0.454960616725325	0.0124577354663406	-0.00258404726346437	-0.0234883666977953	110	Alveolum, Capillary_ECs, Mesothelium, Pericytes, Vascular_ECs	
bleo_Pericytes	d3_reg_potential	old Lamc2	0.45190212837272	0.0125578672920765	-0.00248391543772847	-0.0234905472446023	111	Alveolum	Alveolum
bleo_Pericytes	d3_reg_potential	old Calr	0.456322272498746	0.0125902383421495	-0.00245154438765551	-0.0237844549306693	112	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
bleo_Pericytes	d3_reg_potential	old Thbs1	0.454122674710909	0.0127407156016763	-0.0023010671281287	-0.0238012481038241	113	Fibroblasts, Lymphatic_ECs, Pericytes, SMC	
bleo_Pericytes	d3_reg_potential	old Ghrl	0.447251550192729	0.0123613164893609	-0.00268046624044415	-0.0243750964696752	114	Airway	Airway
bleo_Pericytes	d3_reg_potential	old Spp1	0.437238143120495	0.0120383435294518	-0.0030034392003532	-0.0246019156130676	115	Pericytes	
bleo_Pericytes	d3_reg_potential	old Vegfa	0.444318753142285	0.0122874573791769	-0.00275432535062811	-0.024855901470785	116	Alveolum, Capillary_ECs, Vascular_ECs	
bleo_Pericytes	d3_reg_potential	old App	0.465770068711243	0.0128891078511555	-0.00215267487864952	-0.0251421885769221	117	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Granulocytes
bleo_Pericytes	d3_reg_potential	old Dll1	0.448801742919387	0.0126163238205755	-0.00242545890922948	-0.0253131597049779	118	Capillary_ECs, Vascular_ECs	
bleo_Pericytes	d3_reg_potential	old Icam2	0.445156695156695	0.0122790312348941	-0.0027627514949109	-0.0254564064181198	119	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
bleo_Pericytes	d3_reg_potential	old Mmp9	0.437217194570132	0.0121357397734116	-0.00290604295639346	-0.0257808137389792	120	Granulocytes	
bleo_Pericytes	d3_reg_potential	old Cdh1	0.453829395005863	0.0125763043061614	-0.00246547842364359	-0.0258337687695629	121	Airway, Alveolum	
bleo_Pericytes	d3_reg_potential	old Nampt	0.444989106753816	0.0123487538591841	-0.0026930288706209	-0.0258457887485515	122	Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, SMC	
bleo_Pericytes	d3_reg_potential	old Flrt2	0.433278867102396	0.0123188417893628	-0.00272294094044218	-0.0258673155416814	123	Fibroblasts, Lymphatic_ECs, Mesothelium	
bleo_Pericytes	d3_reg_potential	old Bmp6	0.440296631473104	0.0122252395460004	-0.0028165431838046	-0.0265457860593646	124	Capillary_ECs, Vascular_ECs	
bleo_Pericytes	d3_reg_potential	old Pdgfd	0.445093849505616	0.0125322930098269	-0.00250948971997815	-0.0272301436914515	125	SMC	SMC
bleo_Pericytes	d3_reg_potential	old Angpt2	0.424606167253227	0.0120597330430706	-0.00298204968673441	-0.0277304502978883	126	Lymphatic_ECs, Pericytes, SMC	
bleo_Pericytes	d3_reg_potential	old Hsp90b1	0.442747611865256	0.0122800058849245	-0.00276177684488052	-0.0278472508009308	127	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
bleo_Pericytes	d3_reg_potential	old Hmgb2	0.416980894922069	0.0119309896726415	-0.00311079305716352	-0.0292975469093447	128	Granulocytes, Lymphocytes, MNP	
bleo_Pericytes	d3_reg_potential	old Tgfb2	0.422301826713594	0.0119196777463171	-0.00312210498348795	-0.0298875588233521	129	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
bleo_Pericytes	d3_reg_potential	old Celsr1	0.420898273839449	0.0116592858530289	-0.00338249687677615	-0.0366691639687573	130	Airway	
bleo_Pericytes	d42_reg_potential	old test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
bleo_Pericytes	d42_reg_potential	old Mapt	0.548373849260214	0.0468684492298838	0.020209036825096	0.0715216450080764	1	Capillary_ECs, Pericytes	
bleo_Pericytes	d42_reg_potential	old Bmp5	0.577588665427042	0.0487495301456276	0.0220901177408398	0.0641819062521245	2	Airway, Fibroblasts, Pericytes, SMC	SMC
bleo_Pericytes	d42_reg_potential	old Calr	0.564447131563637	0.0389137446108892	0.0122543322061014	0.0587256633502312	3	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Serping1	0.575364187038707	0.0381571535339233	0.0114977411291355	0.0472816654245019	4	Fibroblasts, Mesothelium, Pericytes, SMC	
bleo_Pericytes	d42_reg_potential	old Mdk	0.594711445226491	0.0411210823447814	0.0144616699399935	0.0469609919596492	5	Fibroblasts	
bleo_Pericytes	d42_reg_potential	old Pcdh1	0.570801154447242	0.0398022529118168	0.013142840507029	0.0453905723004742	6	Capillary_ECs, Pericytes, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Hebp1	0.562085762197552	0.0428235757642198	0.016164163359432	0.0450216806709903	7	MNP	
bleo_Pericytes	d42_reg_potential	old Adam15	0.556188042573094	0.0400323428037379	0.01337293039895	0.0441015399339826	8	Capillary_ECs, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Nenf	0.560271956742451	0.0438374195659478	0.01717800716116	0.0438916418888603	9	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, SMC, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Thbs2	0.555446549776977	0.0372937827979686	0.0106343703931808	0.0429335492234065	10	Fibroblasts	Fibroblasts
bleo_Pericytes	d42_reg_potential	old Jag2	0.567903628751665	0.0380963223670892	0.0114369099623014	0.0427455684571808	11	Capillary_ECs, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Pgf	0.56768688470357	0.0371955624095366	0.0105361500047487	0.042482502992912	12	Lymphatic_ECs, Pericytes, SMC	
bleo_Pericytes	d42_reg_potential	old Npw	0.554499720514252	0.0398286465554845	0.0131692341506967	0.0420810173225882	13	Alveolum	
bleo_Pericytes	d42_reg_potential	old Penk	0.550404398763416	0.0423352914579523	0.0156758790531645	0.041853916237376	14	Fibroblasts	
bleo_Pericytes	d42_reg_potential	old Inhbb	0.544164451694591	0.0432167078452217	0.0165572954404339	0.0415273652693177	15	Airway	
bleo_Pericytes	d42_reg_potential	old Bmp3	0.543149176942994	0.0461355473733187	0.0194761349685309	0.0414681231800153	16	Mesothelium	
bleo_Pericytes	d42_reg_potential	old Lrpap1	0.552161166311129	0.039868930200456	0.0132095177956681	0.0413540128216674	17	Airway, Alveolum, Fibroblasts, MNP, Mesothelium, Pericytes	MNP
bleo_Pericytes	d42_reg_potential	old Dkk2	0.543879262157626	0.055930824977779	0.0292714125729912	0.0412042022915424	18	Fibroblasts	Fibroblasts
bleo_Pericytes	d42_reg_potential	old Hsp90b1	0.560705444838637	0.0373028434707081	0.0106434310659203	0.0406445753363605	19	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Lymphatic_ECs, Lymphocytes, MNP, Pericytes
bleo_Pericytes	d42_reg_potential	old Calm1	0.556849682298859	0.0395889898408547	0.0129295774360669	0.0405443660876682	20	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Fibroblasts
bleo_Pericytes	d42_reg_potential	old Bmp4	0.57798793077879	0.0356478467825676	0.00898843437777975	0.0401859029871527	21	Alveolum, Pericytes, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Inhba	0.53802717285908	0.0449171406788924	0.0182577282741046	0.0397515526984536	22	Fibroblasts, SMC	Fibroblasts
bleo_Pericytes	d42_reg_potential	old Cxcl16	0.553484445762649	0.0377037046056376	0.0110442922008498	0.0396247856125322	23	MNP	
bleo_Pericytes	d42_reg_potential	old Plxnb2	0.549936687922792	0.0365189370482054	0.00985952464341757	0.0396154201628406	24	Airway, Alveolum, Fibroblasts, Mesothelium	
bleo_Pericytes	d42_reg_potential	old Calm2	0.555252620891849	0.0360327873812996	0.00937337497651179	0.0390002390601321	25	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Il1rn	0.550586920067074	0.0350608872578745	0.00840147485308667	0.0386934120075959	26	Granulocytes, MNP	
bleo_Pericytes	d42_reg_potential	old Cxcl2	0.541187072928669	0.0369987021553134	0.0103392897505256	0.0385513017111975	27	Granulocytes	Granulocytes
bleo_Pericytes	d42_reg_potential	old Rps19	0.559005715198322	0.0367999543335259	0.0101405419287381	0.0382657873792473	28	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Copa	0.553712597392227	0.0392700244666089	0.0126106120618211	0.038123032566405	29	Fibroblasts, Lymphatic_ECs	
bleo_Pericytes	d42_reg_potential	old Ccl5	0.548248365863953	0.0396134016439721	0.0129539892391843	0.038022460909387	30	Lymphocytes	
bleo_Pericytes	d42_reg_potential	old Pdgfa	0.549183787545205	0.0365255382506066	0.00986612584581876	0.0377312911011516	31	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	Fibroblasts
bleo_Pericytes	d42_reg_potential	old Serpine1	0.557659620583839	0.0375384228504	0.0108790104456122	0.037708704327376	32	Fibroblasts	
bleo_Pericytes	d42_reg_potential	old Sema3b	0.541460854884155	0.0413877528579481	0.0147283404531603	0.0374737069971525	33	Alveolum	
bleo_Pericytes	d42_reg_potential	old Bmp6	0.555982706106475	0.0353137792270056	0.0086543668222178	0.0374619878601372	34	Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Hgf	0.551396858352064	0.0345764314815472	0.00791701907675941	0.0374529991038344	35	Fibroblasts, Pericytes	
bleo_Pericytes	d42_reg_potential	old Pcdh7	0.542065456702523	0.0413593118343341	0.0146998994295463	0.0368627676761463	36	Fibroblasts, Lymphatic_ECs, Mesothelium, SMC, Vascular_ECs	Fibroblasts
bleo_Pericytes	d42_reg_potential	old Npnt	0.566865538837109	0.0350043613692786	0.00834494896449078	0.0368372296569368	37	Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
bleo_Pericytes	d42_reg_potential	old Efna1	0.543696740853972	0.037720765695301	0.0110613532905132	0.0363762169103569	38	Lymphatic_ECs	
bleo_Pericytes	d42_reg_potential	old Cdh1	0.551579379655715	0.0382436081282861	0.0115841957234983	0.0363615673829058	39	Airway, Alveolum	
bleo_Pericytes	d42_reg_potential	old Dusp18	0.565006103056089	0.0340068808136935	0.00734746840890566	0.036215765767419	40	Airway	
bleo_Pericytes	d42_reg_potential	old Ntn1	0.54705056980869	0.041081163447235	0.0144217510424472	0.0358912028893712	41	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Dsg2	0.547620948882625	0.0384677345805022	0.0118083221757144	0.0358492962552677	42	Airway	
bleo_Pericytes	d42_reg_potential	old Efnb1	0.540958921299093	0.0388811570662433	0.0122217446614555	0.0356151766421811	43	Capillary_ECs, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Efnb2	0.541198480510145	0.0377851157076554	0.0111257033028675	0.0354778231417979	44	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	Lymphatic_ECs
bleo_Pericytes	d42_reg_potential	old Clstn1	0.541757452002599	0.0376347354271166	0.0109753230223288	0.03538902615903	45	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Rtn4	0.554248753721725	0.0400263907080586	0.0133669783032708	0.0352227024525913	46	Airway, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, SMC, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Robo2	0.542978063220813	0.0461944638837284	0.0195350514789405	0.035028923975957	47	Fibroblasts	
bleo_Pericytes	d42_reg_potential	old Manf	0.546776787853207	0.0578974563311992	0.0312380439264114	0.0349857198082294	48	Airway, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Sema3f	0.537924504625774	0.0396954578183348	0.013036045413547	0.0348917084150561	49	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Gpi1	0.548647631215706	0.0387878319012149	0.0121284194964271	0.0348484363672449	50	Granulocytes, MNP, Mesothelium, SMC	
bleo_Pericytes	d42_reg_potential	old Nts	0.540320096736285	0.0394314539678516	0.0127720415630637	0.0346967251224239	51	Lymphatic_ECs	
bleo_Pericytes	d42_reg_potential	old Itga4	0.545499138727597	0.0372496440875742	0.0105902316827864	0.0346560387885637	52	Granulocytes, Lymphocytes, MNP	
bleo_Pericytes	d42_reg_potential	old Hspg2	0.543924892483541	0.0390729813590028	0.0124135689542149	0.0344810597340665	53	Fibroblasts, Pericytes	
bleo_Pericytes	d42_reg_potential	old Nptn	0.546023887475616	0.0348295343268918	0.008170121922104	0.034060406938124	54	Fibroblasts, MNP, Pericytes, SMC	
bleo_Pericytes	d42_reg_potential	old Itgb2	0.537696352996204	0.0388330786607645	0.0121736662559767	0.0340588066618292	55	Granulocytes, MNP	
bleo_Pericytes	d42_reg_potential	old Serpine2	0.542521759961668	0.0390217856028806	0.0123623731980928	0.0339702708840526	56	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Pericytes, SMC	Fibroblasts
bleo_Pericytes	d42_reg_potential	old C3	0.540263058828899	0.0355060989696632	0.00884668656487536	0.0339051914604541	57	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium	
bleo_Pericytes	d42_reg_potential	old Sema7a	0.545647437286821	0.0364283869104716	0.00976897450568383	0.0332749837846889	58	Capillary_ECs	
bleo_Pericytes	d42_reg_potential	old Fgf7	0.535072609256112	0.0363969422374234	0.00973752983263562	0.03314370366264	59	Fibroblasts	
bleo_Pericytes	d42_reg_potential	old Angpt2	0.537662130251762	0.0362292534503318	0.00956984104554402	0.0330640314156171	60	Lymphatic_ECs, Pericytes, SMC	
bleo_Pericytes	d42_reg_potential	old Plat	0.552879843944287	0.0346288013987954	0.0079693889940076	0.0330053960765978	61	Capillary_ECs, Fibroblasts, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Wnt5a	0.545693067612734	0.0358109835635113	0.00915157115872352	0.0329930813932679	62	Fibroblasts, Pericytes	
bleo_Pericytes	d42_reg_potential	old Ptprc	0.535814102052222	0.0355343379984126	0.00887492559362482	0.032668431232471	63	Granulocytes, Lymphocytes, MNP	
bleo_Pericytes	d42_reg_potential	old Col18a1	0.53187848644209	0.038016892364459	0.0113574799596712	0.0325678116317516	64	Fibroblasts, Lymphatic_ECs, Pericytes, SMC	Lymphatic_ECs
bleo_Pericytes	d42_reg_potential	old Tnfsf13b	0.535814102052225	0.0370621468567565	0.0104027344519687	0.0321400871050238	65	Fibroblasts, Mesothelium	
bleo_Pericytes	d42_reg_potential	old Arf1	0.53491290311541	0.0380510104201281	0.0113915980153402	0.0320279021248175	66	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Nampt	0.54690227124947	0.0345888348971585	0.00792942249237066	0.0319361238695814	67	MNP, SMC	
bleo_Pericytes	d42_reg_potential	old Il33	0.53822110174422	0.0373995165432819	0.0107401041384941	0.0318696245416692	68	Alveolum, Fibroblasts	
bleo_Pericytes	d42_reg_potential	old Vegfc	0.547187460786438	0.0329833508315498	0.00632393842676195	0.0317989089817064	69	Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Col5a3	0.526859150591477	0.0388127554794895	0.0121533430747017	0.031393788547472	70	Fibroblasts	Fibroblasts
bleo_Pericytes	d42_reg_potential	old Pros1	0.5468338257606	0.0364836505288701	0.00982423812408227	0.0312391762369127	71	Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Fbn1	0.525410387743692	0.0411780751991513	0.0145186627943635	0.0305235824512176	72	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes	
bleo_Pericytes	d42_reg_potential	old Hc	0.557363023465393	0.0347815766702744	0.00812216426548656	0.0302260312761674	73	Alveolum	
bleo_Pericytes	d42_reg_potential	old Itgb7	0.529893567264802	0.0345127942546537	0.0078533818498659	0.0299955889747116	74	Lymphocytes, MNP	
bleo_Pericytes	d42_reg_potential	old Col4a1	0.52704167189514	0.0422894280489288	0.015630015644141	0.0299620711329361	75	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Vascular_ECs
bleo_Pericytes	d42_reg_potential	old Aimp1	0.533566808500929	0.0354383082905482	0.00877889588576042	0.0298742997783224	76	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Capillary_ECs
bleo_Pericytes	d42_reg_potential	old Grn	0.539065262773638	0.037205943778974	0.0105465313741861	0.0298338762653681	77	MNP	
bleo_Pericytes	d42_reg_potential	old Itgb1	0.528855477350244	0.0411855432115022	0.0145261308067144	0.0297981624174858	78	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Fibroblasts, Lymphatic_ECs, Pericytes
bleo_Pericytes	d42_reg_potential	old F11r	0.544597939790785	0.0388328733233534	0.0121734609185656	0.0296980313745252	79	Airway, Alveolum, Capillary_ECs, Lymphatic_ECs, MNP, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Pik3cb	0.530623652479439	0.0364174574703536	0.00975804506556576	0.0296189369737011	80	MNP	MNP
bleo_Pericytes	d42_reg_potential	old Cxcl12	0.554385644699463	0.0345308702383745	0.00787145783358666	0.0295829836045056	81	Capillary_ECs, Fibroblasts, Vascular_ECs	Capillary_ECs
bleo_Pericytes	d42_reg_potential	old Vcam1	0.539361859892084	0.0378897270130623	0.0112303146082745	0.0293372557670578	82	Fibroblasts, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Trf	0.531444998345897	0.0397226750632575	0.0130632626584697	0.0289513565264569	83	Airway, Alveolum, MNP, Mesothelium	
bleo_Pericytes	d42_reg_potential	old Tgfb2	0.516295730142253	0.0368986136633345	0.0102392012585467	0.0288447371775563	84	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
bleo_Pericytes	d42_reg_potential	old Lamb1	0.534593490834007	0.0417120226277253	0.0150526102229375	0.0287883106960624	85	Airway, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes	Lymphatic_ECs
bleo_Pericytes	d42_reg_potential	old Tfpi	0.529699638379663	0.0339855142978511	0.00732610189306333	0.0286479285812058	86	Fibroblasts, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Col1a1	0.514584592920453	0.0455358707146041	0.0188764583098163	0.0285008834527668	87	Fibroblasts, Pericytes	Fibroblasts
bleo_Pericytes	d42_reg_potential	old Psap	0.52671085203226	0.03579724807787	0.00913783567308218	0.0281807561922624	88	MNP	
bleo_Pericytes	d42_reg_potential	old Sema3c	0.541540707954507	0.0330762664581009	0.00641685405331305	0.0279874382778658	89	Capillary_ECs, Mesothelium, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Lgals3	0.539407490217995	0.0363706527465822	0.0097112403417944	0.0273898473706333	90	MNP	
bleo_Pericytes	d42_reg_potential	old Tgfb3	0.527189970454368	0.0351321022466335	0.0084726898418457	0.0271210860632161	91	Fibroblasts, Lymphatic_ECs, Mesothelium	
bleo_Pericytes	d42_reg_potential	old Lamc2	0.529037998653902	0.0406393491174283	0.0139799367126405	0.0268809247053716	92	Alveolum	Alveolum
bleo_Pericytes	d42_reg_potential	old Ptn	0.542681466102371	0.0355335561694591	0.00887414376467132	0.0268763522744844	93	Fibroblasts, Mesothelium	Fibroblasts
bleo_Pericytes	d42_reg_potential	old Timp1	0.535220907815338	0.0331035213827794	0.0064441089779916	0.0267759173210238	94	Fibroblasts, Mesothelium	Fibroblasts
bleo_Pericytes	d42_reg_potential	old Pkd1	0.537023305688964	0.0364300357764686	0.00977062337168075	0.0264461812788569	95	Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs	
bleo_Pericytes	d42_reg_potential	old Anxa1	0.517413673127158	0.0366955880670175	0.0100361756622297	0.0259356664664612	96	Airway, Alveolum, Fibroblasts, Granulocytes, MNP, Mesothelium, Pericytes	Alveolum
